path,text
segment_audio\09_08_017056_210930_SD_seg005.wav,교회서 만난 게 아니라 허브. 다이어트에서 만났어.
segment_audio\09_08_017056_210930_SD_seg006.wav,아~ 다이어트. 그때 다이어트 약 파는 다단계에서 만났구나?
segment_audio\09_08_017056_210930_SD_seg007.wav,그렇지.
segment_audio\09_08_017056_210930_SD_seg008.wav,그럼 다단계 영양제를 그때 누나가 샀지?
segment_audio\09_08_017056_210930_SD_seg009.wav,샀지.
segment_audio\09_08_017056_210930_SD_seg010.wav,많이 비싸게 샀지? 비싸게 샀지.
segment_audio\09_08_017056_210930_SD_seg011.wav,먹진 않았지?
segment_audio\09_08_017056_210930_SD_seg012.wav,다 먹었지.
segment_audio\09_08_017056_210930_SD_seg013.wav,그래? 그 다이어트 약 먹고 효과를 봤어?
segment_audio\09_08_017056_210930_SD_seg014.wav,효과를. 못 봤어.
segment_audio\09_08_017056_210930_SD_seg015.wav,다이어트 약 우리한테도 먹으라고 전해 준 적 있는데. 그러면은 우리 것도 사고 누나 것도 사고 그랬던 거야?
segment_audio\09_08_017056_210930_SD_seg016.wav,아니야. 우리 거만 샀어.
segment_audio\09_08_017056_210930_SD_seg017.wav,먹다가 남아서 보내준 거였나?
segment_audio\09_08_017056_210930_SD_seg018.wav,남은 거 달라고 해서 준 거야.
segment_audio\09_08_017056_210930_SD_seg019.wav,아~ 맞아. 누나가 좋다고 해서 옛날에 한번 본 것 같아. 다이어트 약이 효과가 전혀 없었어?
segment_audio\09_08_017056_210930_SD_seg020.wav,물을 많이 먹으라고 해서 섞어서 먹으라고 해서 먹는데 더 살찌는 것 같더라고.
segment_audio\09_08_017056_210930_SD_seg021.wav,그럼 개별. 개개인-마다.
segment_audio\09_08_017056_210930_SD_seg022.wav,다 틀리니까. 사안이. 그리고 나서 그런 모임 활동을 할 때 교회 활동하고 다단계 모임 활동. 두 가지를 최근에 했었네.
segment_audio\09_08_017056_210930_SD_seg023.wav,최근에 교회에는 일주일에 한 번 다니면서 국수 먹고 또.
segment_audio\09_08_017056_210930_SD_seg024.wav,다른 거는 하지 않았어.
segment_audio\09_08_017056_210930_SD_seg025.wav,아~ 모임 활동은 교회 다니면서 일주일에 한 번씩 국수 먹는 게 기억에 남고. 다단계 활동은 한 건 아니고. 다단계 모집 사원인. 지금 문자 보내는 여자가 만나자고 해서 만났던 거였구나.
segment_audio\09_08_017056_210930_SD_seg026.wav,팔아준-거지.
segment_audio\09_08_017056_210930_SD_seg027.wav,그 여자가 사달라고 해서 팔아준 거구나.
segment_audio\09_08_017056_210930_SD_seg028.wav,그렇지.
segment_audio\09_08_017056_210930_SD_seg029.wav,지금 문자 보내는 그 여자 맞지?
segment_audio\09_08_017056_210930_SD_seg030.wav,맞아.
segment_audio\09_08_017056_210930_SD_seg031.wav,계속 어떠한 다단계 제품이 좋다고. 홍보 활동을 누나한테 하는 거네.
segment_audio\09_08_017056_210930_SD_seg032.wav,사기도 쳤어.
segment_audio\09_08_017056_210930_SD_seg033.wav,그 여자가 누나한테 사기도 쳤어?
segment_audio\09_08_017056_210930_SD_seg034.wav,외국 가자고 같이 식구들이 간다고 하면서 같이 가자고 해서 진짜-인 줄 알았더니 써 있는 거 모집한 거. 보니까.
segment_audio\09_08_017056_210930_SD_seg035.wav,그 다단계 허브 다이어트 직원들이 가는 거였더라고.
segment_audio\09_08_017056_210930_SD_seg036.wav,아~ 자기들 다단계 회사에서 필요한 내용 같이 하자 그런 거 꼬셔가지고. 누나도 가입시키려고 했던 거구나.
segment_audio\09_08_017056_210930_SD_seg037.wav,그렇지.
segment_audio\09_08_017056_210930_SD_seg038.wav,그런데 가입은 안 했던 거지?
segment_audio\09_08_017056_210930_SD_seg039.wav,그렇지.
segment_audio\09_08_017056_210930_SD_seg040.wav,다행이네. 그래도 여기저기 지금까지.
segment_audio\09_08_017056_210930_SD_seg041.wav,뭔가 또 허브 다이어트 약도 비싸게 사셨는데 또 뭔가를.
segment_audio\09_08_017056_210930_SD_seg042.wav,팔아먹으려고 전화를 하는 거였네.
segment_audio\09_08_017056_210930_SD_seg043.wav,그렇지.
segment_audio\09_08_017056_210930_SD_seg044.wav,그때 허브다이어트가 얼마였어?
segment_audio\09_08_017056_210930_SD_seg045.wav,(300 만원)/(삼 백 만 원) 정도 됐어.
segment_audio\09_08_017056_210930_SD_seg046.wav,먹으면. 살 빠지는 약을 (300 만원)/(삼 백 만 원)어치 샀었구나. 그래. 이제는 누나가 그런 활동을 안 하고 그런 활동하는 여자를 더 이상.
segment_audio\09_08_017056_210930_SD_seg047.wav,문자 메시지.
segment_audio\09_08_017056_210930_SD_seg048.wav,그걸로 봐서는 더 이상 사기 당할 일은 없으니까 걱정 안 해도 돼.
segment_audio\09_08_017056_210930_SD_seg049.wav,그래 고마워.
segment_audio\09_08_017056_210930_SD_seg050.wav,그렇더라도 교회를 못 다녀서 어떻게 하나? 속상하지 않아?
segment_audio\09_08_017056_210930_SD_seg051.wav,언젠간 다닐 때가 있겠지.
segment_audio\09_08_017056_210930_SD_seg052.wav,그럼 맛있는 국수 주는 그런 곳으로 찾아봐야겠네.
segment_audio\09_08_017056_210930_SD_seg053.wav,그렇지.
segment_audio\09_08_032592_211022_SD_seg000.wav,나 오늘 핸드폰 앨범 구경하다가 너랑 같이 덕수궁에서 찍은 사진 보고 진짜 추억에 잠겼어. 너 그때 기억나?
segment_audio\09_08_032592_211022_SD_seg001.wav,언젯적이냐. 당연히 기억나지. 나 그때 진짜 아쉬웠잖아.
segment_audio\09_08_032592_211022_SD_seg002.wav,맞아. 우리가 큰 마음 먹고 대외 활동 지원한 건데 코로나 때문에 몇 번 만나지도 못하고 무산이 된 게 굉장히 아쉬운 기억이야. 잘만 했으면 진짜 더 좋은 스펙이 될 수 있었을 텐데.
segment_audio\09_08_032592_211022_SD_seg003.wav,그러게 한 세 번 정도 만남을 가졌던 것 같은데 난 개인적으로 그때 너무 보람차고 알찼다고 생각했거든. 재밌기도 하고 새로운 사람들이랑 내 의견을 나눌 수 있다는 게. 너무 즐거웠어 근데 그 이후로는 활동을 아예 못해서 너무 아쉬워.
segment_audio\09_08_032592_211022_SD_seg004.wav,맞아. 그 당시에는 멀리까지 가는 게 조금 귀찮긴 했지만 가서 되게 좋은 강의도 듣고 다른 사람들이랑 역사에 대해서 토론도 하는 그 과정이 사실 알게 모르게 좋은 기억이었나 봐.
segment_audio\09_08_032592_211022_SD_seg005.wav,맞아. 나는 비록 사학과는 아니지만 역사에 관심이 많아서 조금 역사에 대해 더 나보다 잘 알고 있는 사람들이랑 대화를 하게 되면 배우는 게 되게 많더라고. 그래서 너무 좋았어. 그때가 그립다.
segment_audio\09_08_032592_211022_SD_seg006.wav,그러니까 우리 그때 면접 본다고 준비도 열심히 했던 기억나지?
segment_audio\09_08_032592_211022_SD_seg007.wav,그럼 그때 면접 보고 안 되면 어떡하나 되게 마음 졸였다가 둘 다 돼서 너무 기뻤어.
segment_audio\09_08_032592_211022_SD_seg008.wav,맞아. 만약에 네가 불합격했으면 나는 그만뒀을 것 같아. 왜냐하면 혼자 가기에는 굉장히 먼 거리였으니까.
segment_audio\09_08_032592_211022_SD_seg009.wav,나도 만약에 나 혼자만 합격을 했다면 활동을 하기에 되게 주저했을 것 같아. 그래도 우리 같이 지원해서 같은 지부 당첨돼가지고그것도 너무 좋았어.
segment_audio\09_08_032592_211022_SD_seg010.wav,그치. 나 근데 우리 덕수궁 갔던 거랑 효창원 갔던 거랑 뭐가 더 기억에 남아?
segment_audio\09_08_032592_211022_SD_seg011.wav,난. 개인적으로 덕수궁에서는 너무 예쁜 건물들이 있어가지고 놀랐어. 사실 한 번도 덕수궁에 가본 기억이 없거든. 있더라도 되게 아기 때 갔을 거야. 근데 직접 성인이 되고 나서 덕수궁에 가보니까 뭔가 되게 건물들이 다 너무 예뻤어. 그리고 아픈 역사이기도 하지만그런 역사의 현장들을 내가 직접 볼 수 있다는 게 되게 의미 깊었어. 효창원 같은 경우에는 내가 워낙에 관심이 많은 곳이고 그래도 자주 갈 수 있는 곳이라서 뭔가 그때는 덕수궁이 조금 더 인상 깊었던 것 같아.
segment_audio\09_08_032592_211022_SD_seg012.wav,그랬지. 그리고 거기서 선배들이 대충 어떻게 소개 같은 걸 하는지 시연을 했잖아 그걸 보면서 용기를 굉장히 많이 얻었어. 되게 잘 할 자신이 조금씩 생기더라고. 그리고 굉장히 재밌을 것 같은 게 거기 회원들이 다 사이가 좋더라고. 그래서 그런 것들을 꼭 끼는 게 아니어도 분위기 자체가 되게 친근하니까 좋을 것 같다는 생각이 들었어.
segment_audio\09_08_032592_211022_SD_seg013.wav,나도 나도. 솔직히 워크숍도 예정돼 있어 같이 놀러 갔었으면 진짜 재미있었을 것 같아. 우리 지부 사람들도 너무 다 좋은 분들이라서 정말 친해지고 싶었고 그때 진짜 진짜 아쉬워. 한 기수만 조금 더 빨리 알았어도. 워크숍도 가고 되게 재밌었을 텐데. 아쉽다. 그치?
segment_audio\09_08_032592_211022_SD_seg014.wav,그치 나도 네가 알려줘서 그 알려줘서 얻게 된 기회야. 굉장히 고마웠어. 그리고. 그때 이후로 또 우리가 계속 효창원이나 다른 역사들에 관심을 가지고 할 수 있었던 계기가 된 것 같기도 해. 너도 그 이후로 더 관심을 갖게 됐지?
segment_audio\09_08_032592_211022_SD_seg015.wav,그럼 효창원에 대해서 더 관심을 갖고 고 효창원을 위해서 작은 일이라도 도움이 될 수 있으면 꼭 해보고 싶다는 생각을 하고 있어. 그 일을 계기로 효창원에 관련된 이 활동도 지금까지 꾸준히 할 수 있었던 것 같고.
segment_audio\09_08_032592_211022_SD_seg016.wav,맞아. 난 그 전에는 솔직히 효창원에 뭐가 있는지도 몰랐어. 그만큼 무지했다니까 진짜 나 같은 사람은 많이 배웠을 거야.
segment_audio\09_08_032592_211022_SD_seg017.wav,나도 많이 배웠어. 그나저나 우리 다음 주에 또 효창원 가기로 했잖아. 그때는 백범 김구 기념관도 똑 꼭 가자. 이번에는 휴무일이라서 못 가가지고 너무 아쉬웠어.
segment_audio\09_08_032592_211022_SD_seg018.wav,그러니까 우리가 제대로 알아봤어야 했는데 또 이렇게 귀찮은 발걸음을 하게 되었네. 가는 길이 조금 추워가지고 힘든데 우리 이번에는 좀 빨리 갔다 빨리 오자.
segment_audio\09_08_032592_211022_SD_seg019.wav,그래.
segment_audio\09_08_032594_211022_SD_seg000.wav,우리 이번에 효창 공원 같이 다녀왔잖아. 근데 나는 조금 기분이 이상하더라. 독립을 위해서 힘쓰신 분들이 잠들어 계신 곳인데 명칭이 공원이라는 게 너무 이상했어 정말 사람들이 자유롭게 산책하고 놀고 그러더라. 원래 누구를 조문하러 갈 때는 그렇게 가볍고 신나는 마음으로 가면 안 되는 거잖아.
segment_audio\09_08_032594_211022_SD_seg001.wav,그러니까 나도 좀 기분이 이상하더라. 뭔가 다른 사람의 무덤이 그것도 존경할 만한 사람의 무덤이 딱 있는데 그 옆에 운동기구가 있고 산책로가 있다는 게 기분이 이상했어. 약간 강아지를 데려오는 사람도 있을 거고 거기서 술을 먹는 사람도 있을 거고 음식을 먹는 사람도 있을 것 같은데 그거는 좀 언밸런스하지 않나라는 생각이 들었어.
segment_audio\09_08_032594_211022_SD_seg002.wav,나도 그렇게 생각해 이름이 공원으로 돼가지고 더 그런 의미가 퇴색되는 것 같아서 마음이 너무 아파. 효창공원보다는 효창원이라는 말이 맞는 것 같은데. 왜 명칭 회복이 이루어지지 않고 있을까?
segment_audio\09_08_032594_211022_SD_seg003.wav,그러니까 나도 그게 좀 신기한 게 효창공원이라는 말을 딱 들었으면은 지식이 없는 상태에서 그걸 듣는다면 좀 공원이라는 생각이 더 크게 들거든. 그리고 역 명칭도 효창공원 앞 역이고. 글쎄 난 좀 서울숲 같은 그런 역인 줄 알았지.
segment_audio\09_08_032594_211022_SD_seg004.wav,나도 처음에는 효창공원이라는 곳에 독립 선열들이 잠들어 계실 거라곤 생각도 못했어. 거기에 잠들어 계신 분들은 심지어 이름만 들어도 다 대한민국 사람이라면 모두 다 알 수 있는 그런 분들이잖아. 그럼 묘소에 조문하는 사람들은 한 명도 없고 다들 산책하고 강아지랑 놀기 바빠 하는 모습에 너무 마음이 안 좋아졌어.
segment_audio\09_08_032594_211022_SD_seg005.wav,맞아 산책 건강도 분명히 중요하지. 그렇지만 그걸 외고 독립 그 힘쓰신 분들의 묘랑 같이 두는지 모르겠네. 정말 무슨 일 있었던 거지.
segment_audio\09_08_032594_211022_SD_seg006.wav,그러게 정말 마음이 아파. 그래서 나는 이번에 효창공원에 관련된 활동을 하면서 효창 공원이라고 말을 적기가 되게 좀 그렇더라고. 그래서 최대한 효창원이라는 말을 많이 쓰려곤 하는데. 나도 너무 어려워서. 진짜 머리가 복잡하다.
segment_audio\09_08_032594_211022_SD_seg007.wav,그러니까 말이야 거기서 아예 효창공원이라고 써 있는데 내가 어떻게 효창원이라고 하겠어. 그게 조금 은근히 눈치 보이기도 하고. 싸우자는 건 아닌데. 뭔가 그래도 이래도 되나 싶어.
segment_audio\09_08_032594_211022_SD_seg008.wav,나도 솔직히 말해서 어쨌든 내가 효창공원이라는 이곳을 어떻게든 사람들한테. 이곳은 단순한 공원이 아니라 독립운동가분들께서 잠들어 계신 곳입니다를 알리려고 한 거니까 효창공원이라는 말을 쓰긴 쓰는데 뭔가 기분이 이상하다 이거지.
segment_audio\09_08_032594_211022_SD_seg009.wav,어떻게 하면 사람들한테 더 잘 알릴 수 있을지 한번 고민을 해보고 싶네. 솔직히 블로그에 글을 적어도 방문자 수가 굉장히 적었어. 일단 사람들이 효창원이라는 곳에 대해서 별로 흥미를 갖고 있지 않은 것 같아서 마음이 좀 아팠거든. 어떻게 하면 좀 더 이 공간을 잘 홍보할 수 있을지 모르겠다.
segment_audio\09_08_032594_211022_SD_seg010.wav,그러게 솔직히 말해서 대통령님도 그렇고 국회의원님들도 한 번씩 다 조문을 가는 곳인데 사람들은 많이 모르는 것 같아.
segment_audio\09_08_032594_211022_SD_seg011.wav,저번에 거기서 축제하지 않았어? 그 축제 때 사람들이 많이 왔었는지 궁금하네. 우린 너무 멀어가지고 가지 못했잖아.
segment_audio\09_08_032594_211022_SD_seg012.wav,아마 우리가 온라인으로 했을 때 거기서 사용하는 휴대폰으로 참여하는 사람들이 종종 있었는데. 그렇게 많진 않더라고.
segment_audio\09_08_032594_211022_SD_seg013.wav,그게. 진짜 속상하다. 열심히 축제 준비를 해도 시민들이 관심을 가져주지 않으니까 정말 어떻게 해야 하지 하는 마음이 드네. 차라리 공공기관이나 학교 같은 데서 좀 제휴를 맺어가지고 오는 건 어땠을지 하는 아쉬움이 든다.
segment_audio\09_08_032594_211022_SD_seg014.wav,나도 그렇게 생각해. 서대문 형무소처럼 조금 더 많은 사람들에게 알려줬으면 좋겠어.
segment_audio\09_08_032594_211022_SD_seg015.wav,맞아. 그렇지만 너무 여가와 오락의 공간이 되지 않았으면 좋겠다 하는 나의 바람도 있어.
segment_audio\09_08_032594_211022_SD_seg016.wav,나도 가서 직접 그런 그런 공원의 모습을 보니까 정말 속이 속이 상했거든.
segment_audio\09_08_032594_211022_SD_seg017.wav,나는 정말 많은 걸 배웠던 것 같아. 거기 가가지고.
segment_audio\09_08_032596_211022_SD_seg000.wav,현주 쌤 드디어 내일 결혼식이야 나 너무 기대돼. 작년부터 현주 쌤 결혼하신다고 하셨는데 코로나 때문에 계속 미루시다가 결국 드디어 하시는구나.
segment_audio\09_08_032596_211022_SD_seg001.wav,진짜 코로나가 몇 명을 굉장히 빡치게 한다. 근데 현주 쌤 남자친구분이랑 굉장히 장거리 연애하셨다하지 않았어?
segment_audio\09_08_032596_211022_SD_seg002.wav,그치. 진짜 장거리였을 걸. 근데 신기한 게 되게 오래 사귀었을 거야 아마. 쌤 고등학교 졸업하고 나서부터 쭉 사귄 걸로 알고 있는데. 완전 로맨틱하지 않냐?
segment_audio\09_08_032596_211022_SD_seg003.wav,그러니까 심지어 그 분 서로 존댓말 하신다며. 나이 차이가 얼마나 나시는지 모르겠지만. 그렇게 존대말 하는 커플 보기 드물잖아. 굉장히 훈훈한 것 같아.
segment_audio\09_08_032596_211022_SD_seg004.wav,맞아 두 살 차이야. 나 쌤이랑 언제 한번 밥 먹으러 갔을 때. 쌤이 말씀해 주셨는데 샘이랑 샘 남편분이랑. 원래 그냥 친했던 동네 오빠 사이였대. 근데 샘이 고등학교 졸업하고 나서 샘 남자친구분이 기다리시다가 고백을 하신 거지. 이제 남편분이시네.
segment_audio\09_08_032596_211022_SD_seg005.wav,그랬구나. 그것까지는 미처 몰랐다 근데. 선생님 진짜 오랫동안 못 봤던 것 같아서. 이번에 보는 게 진짜 설렌다 그치?
segment_audio\09_08_032596_211022_SD_seg006.wav,응. 나도 코로나 전에는 현주 쌤이랑 같이 가. 밥도 먹고 카페도 가고 그랬었는데 코로나 이후로는 한 번도 못 봤어 샘 웨딩 드레스 입고 있는 모습 생각해 보는데 진짜 예쁘실 것 같아.
segment_audio\09_08_032596_211022_SD_seg007.wav,맞아 결혼식장이 수원이었지? 나 수원도 오랜만에 가는 것 같아 우리 거기 가가지고 오는 길에 어디 들러가지고 놀까?
segment_audio\09_08_032596_211022_SD_seg008.wav,그럼 그래야지 나 진짜 너무 기대된다. 샘 결혼식 갔다가 그러면은 뭐 가고 싶은 곳 있으면 거기 들렀다가 오자. 너 내일 뭐 입을 거야 근데?
segment_audio\09_08_032596_211022_SD_seg009.wav,나는 그냥 깔끔하게 입게. 나 솔직히 정장 같은 걸 입기에는 조금 추울 것 같아. 내가 가진 옷이 얇아가지고. 너는?
segment_audio\09_08_032596_211022_SD_seg010.wav,나는 아마 하객 원피스? 하객룩 원피스로 유명한 거. 혹시 몰라서 작년에 하나 사놨거든. 그때도 진짜 부랴부랴 샀어. 현주 쌤이 결혼한다고 하셔가지고 샀는데 한 번도 못 입다가 결국 지금 입게 됐네.
segment_audio\09_08_032596_211022_SD_seg011.wav,그러게 잘 됐다. 근데 현주 쌤 웨딩 사진 봤냐?진짜 예쁘시지 않아?
segment_audio\09_08_032596_211022_SD_seg012.wav,야. 나 보고 진짜 놀랐잖아. 두 분 다 무슨 디즈니 영화에서 튀어나오신 분 같아. 둘이 어쩜 그렇게 잘 어울려. 선남 선녀셔.
segment_audio\09_08_032596_211022_SD_seg013.wav,그러니까 진짜 약간 되게 둘 다 어울리는 분이야.
segment_audio\09_08_032596_211022_SD_seg014.wav,솔직히 말해서 샘한테 샘 러브 스토리 들으면 나까지 결혼하고 싶어져.
segment_audio\09_08_032596_211022_SD_seg015.wav,맞아. 둘이 굉장히 달달하고 진짜 동화 속에서 나온 것 같더라. 두 분 자식 계획은 있으실까?
segment_audio\09_08_032596_211022_SD_seg016.wav,글쎄 근데 아마 현주 샘도 그렇고 남편분도 그렇고 두 분 다 이제 일이 있으시니까. 그건 잘 모르겠네.
segment_audio\09_08_032596_211022_SD_seg017.wav,내 생각에는 뭔가 둘 다 한 (2 3 년)/(이 삼 년) 정도는 신혼 라이프를 즐기시다가 아이를 낳지 않을까 싶네.
segment_audio\09_08_032596_211022_SD_seg018.wav,완전 좋을 것 같아. 샘 결혼한다니 나 아직도 안 믿겨.
segment_audio\09_08_032596_211022_SD_seg019.wav,이번에 축가는 누가 부를지 궁금하지 않냐?
segment_audio\09_08_032596_211022_SD_seg020.wav,축하는 아마 샘 오빠가 불러주신다고 알고 있어. 샘 오빠도 (1 년)/(일 년) 전부터 축하 연습 계속하시다가 결국에는 이번에 확정되고 나서 새로운 노래로 다시 연습하셔가지고 부르신다네.
segment_audio\09_08_032596_211022_SD_seg021.wav,그분이 노래를 그렇게 잘 부르시나 보네. 나도 진짜 기대된다. 근데 우리 그러면 다른 제자들도 마주칠 수 있겠다 그치?
segment_audio\09_08_032596_211022_SD_seg022.wav,그야 근데 네 결혼식 날 축하는 걱정하지 마. 내가 불러줄 테니까.
segment_audio\09_08_032596_211022_SD_seg023.wav,내 결혼식이 있을지부터 걱정을 하는 게 맞지 않을까? 근데 네가 불러준다니까 그래도 고맙네. 너의 축가는 내가 열심히 노력할게. 좋지?
segment_audio\09_08_032596_211022_SD_seg024.wav,내 축가는 사양할게. 축사해줘.
segment_audio\09_08_032596_211022_SD_seg025.wav,알았어 축사 해줄게. 저번에 배우 이민정이 친구 결혼식에서 축사한 게 정말 기억에 남던데. 그거 그대로 말해줄게.
segment_audio\09_08_032596_211022_SD_seg026.wav,너 진짜 성의가 없다. 가끔 가다가 넌 꼭 정이 없는 사람 같이 말을 할 때가 있어. 진짜 기분 별로다.
segment_audio\09_08_032596_211022_SD_seg027.wav,야. 그 글이 얼마나 감동적인 글인데. 거의 작품 수준이었어. 나의 마음도 똑같은 거 알지.
segment_audio\09_08_032596_211022_SD_seg028.wav,글은 본인이 직접 쓰는 게 의미가 있는 거지.
segment_audio\09_08_032597_211019_SD_seg000.wav,이제 클로바 노트를 눌러서 녹음을 하겠습니다 얘가 지금 우리의 말을 녹음한 거를 이런 샘플을 가지고 얘가 어린아이처럼 말을 배우는 과정이라고 생각하면 돼요. 이게어렵게 생각하지 마시고 녹음을 하면 됩니다 아까 얘기를 하다 보니까 데클라 아주머니가 거동이 좀 불편하신 것 같아요. 상당히 좀 걱정이 되네요.
segment_audio\09_08_032597_211019_SD_seg001.wav,그래 그러니까 (20 년)/(이 십 년)인가 몇 년. 하여튼 오래됐어. 근데 그때 수술을 해버릴 걸 안 한 걸 후회하고 그러더라고. 근데 글쎄 그때 수술을 했으면 좀 좋아졌을는지 몰라도 지금 현재로는. 발이 앞으로 가지 않고 뒤로 가는 거 같은 기분이 든다. 그래.
segment_audio\09_08_032597_211019_SD_seg002.wav,그러면 뭐 지팡이나 이런 걸 짚고.
segment_audio\09_08_032597_211019_SD_seg003.wav,지팡이를 짚고 가는데 창피해서 아직은 지팡이를 안 짚고 가는 거 같아.
segment_audio\09_08_032597_211019_SD_seg004.wav,아니 지팡이가 왜 창피해요. 불편하면 지팡이를 짚는 게 당연한 거지.
segment_audio\09_08_032597_211019_SD_seg005.wav,그런 말을 해. 근데 안 봤으니까 모르지. 그리고 이제 데클라 말이 데클라는. 그게 뭐야. 숨이 차는 것 때문에 예방접종을 늦게 했거든. 그러니까 이제 예방접종 다 끝나고 나서는 이제 좀. 우리를 만나고 싶은 거야. 예방접종을테클라는 예방접종 끝난 지가 얼마 안 됐어.
segment_audio\09_08_032597_211019_SD_seg006.wav,예방접종이 끝난 지가 얼마 안 됐어요.
segment_audio\09_08_032597_211019_SD_seg007.wav,그러니까 이제 효창운동장이래도 음식점에 못 만나도 효창운동장이래도 그런 데서 좀 얼굴이라도. 잠깐 보고 그러지. 여자고 자꾸 그러거든. 그러는데 늙은이들이 효창운동장에서 얼굴만 보면. 왜 일단 점심이라도 먹어야잖아 따뜻하게 지금 또 날씨 알려 쓸쓸한데. 근데 데클라 말이지. 그건 안 되고. 그래서지금 대답도 않고 있는데. 옆집 아줌마 말이 원당으로 오라고 그러거든. 근데 데클라가 또 그런 데를 가기를 꺼려요 왜. 그냐하루에 한 번 미사를 봐야 직성이 풀리거든. 한 끼를 굶어도 미사는 한 번 봐야하거든. 또 그러니까 그것 때문에도 그러고.
segment_audio\09_08_032597_211019_SD_seg008.wav,그러면 매일 미사를 보시는데 삼각지 성당에서 보시는 거예요 아니면.
segment_audio\09_08_032597_211019_SD_seg009.wav,새남터 새남터가 가깝잖아. 거기서 금양학교에서.
segment_audio\09_08_032597_211019_SD_seg010.wav,그러면 새남터 성당에 가서 매일 미사를 보셔야 되기 때문에 평일이나 이런 데 저 원단까지 갔다 오는 것이 좀 부담스럽다. 아~ 너무하다.
segment_audio\09_08_032597_211019_SD_seg011.wav,그래. 그러니까 인제 아줌마는 따뜻하게 추어탕 한 그릇 먹고. 그 추어탕 집 옆에 이렇게 집 같이 하나. 비닐으로 지어놓은 데 있거든. 그럼 거기 쭉 의자 놓아갖고 앉아서 얘기하고 놀게. 그름도 해놨어. 추어탕집에다 그게. 거기 앉아 잡담 좀 하고 헤어져도되거든. 전철역도 가깝고 그러자고 그러거든 그러는데 데클라가 자꾸 꺼리고. 그래서 지금 그걸 못하고 있는 거야. 너 내가 아까도 얘기하려다 말았는데 나는 허리 측만증이 좀 나았어 내가 조금 나았다 생각하는 게 그전에는 조금 피곤해서 걸어다닐 때 좀 힘들고. 그래서 이 허리복대를 내 배낭에 갖고 다니거든. 힘들면 그거 허리에 차고 걸어다니면 좀 낫고 그러거든.
segment_audio\09_08_032597_211019_SD_seg012.wav,그러면 그런 얘기를 저한테 좀 미리 하시지 측만증이 나은지 어쩐지도 잘 모르고 있었어요.
segment_audio\09_08_032598_211022_SD_seg000.wav,우리 이번에 친구 커플이랑 같이 여행 가기로 했잖아.
segment_audio\09_08_032598_211022_SD_seg001.wav,어.(11 월)/(십 일 월) 중순으로 일정은 잡았는데 아직 정확하게 어디로 갈지 안 정해졌어.
segment_audio\09_08_032598_211022_SD_seg002.wav,내 생각엔 모두 경기도에 거주하고 근처에서 멀리 벗어나지 않는 쪽으로 가는 게 어떨까 싶어.
segment_audio\09_08_032598_211022_SD_seg003.wav,그러게 안 그래도 경기도권으로 갔으면 하더라고. 나는 그냥 무난하게 가평이나 양평처럼 둘러볼 수 있는 곳이 많은 곳으로 갔으면 좋겠어.
segment_audio\09_08_032598_211022_SD_seg004.wav,내 생각에도 가평이 정말 좋은 것 같기는 해. 아무래도 여행도 많이 다니고 (m t)/(엠 티)도 많이 다니는 지역이다 보니깐 숙박시설이나 놀이시설도 잘 되어 있을 것 같거든.
segment_audio\09_08_032598_211022_SD_seg005.wav,응. 안 그래도 친구는 글램핑 얘기하던데.혹시 글램핑 들어봤어.
segment_audio\09_08_032598_211022_SD_seg006.wav,들어는 봤는데 직접 해본 경험은 없어. 일반 캠핑이랑 뭐가 다른 거야.
segment_audio\09_08_032598_211022_SD_seg007.wav,일반 캠핑은 직접 우리가 텐트도 치고 안에 침구류도 깔고 랜턴도 설치하고. 그런 식으로 조금 번거롭게 잘 공간을 만들어야 하잖아. 그런데 글램핑은 그 업체에서 그런 것들을 다 구비해 놓고 우리는 그냥 편하게 몸만 갔다 오면 된다고 하더라고.
segment_audio\09_08_032598_211022_SD_seg008.wav,한마디로 약간 펜션이나 호텔처럼 꾸며진 캠핑 같은 느낌이네.
segment_audio\09_08_032598_211022_SD_seg009.wav,그렇지. 일종의 텐트형 펜션 텐트형 숙소라고 생각하면 될 것 같아.가서 바베큐도 하고 다 같이 불멍타임 가지면서 도란도란 앉아서 술도 한 잔씩 하면 괜찮을 것 같은데. 어떻게 생각해.
segment_audio\09_08_032598_211022_SD_seg010.wav,나는 그런 거 너무 좋아하지. 특히나 우리랑 그 친구 커플은 성격이 잘 맞잖아. 그래서 맛있는 거 먹고 같이 좋은 시간 보내면 너무 좋을 것 같아. 그럼 우리 숙소 알아봐야 하지 않을까.
segment_audio\09_08_032598_211022_SD_seg011.wav,응. 근데 글램핑이 조금 비싸가지고 가격 부담이 조금 있어. 그래서 조금은 저렴한 숙소로 알아보려고 하거든.한번 시간 될 때 같이 찾아봐줘.
segment_audio\09_08_032598_211022_SD_seg012.wav,응. 알겠어. 혹시 금액대는 어떻게 생각해.
segment_audio\09_08_032598_211022_SD_seg013.wav,지금 생각하기로는 (10 만원)/(십 만 원) 초반대로 생각하고 있어. 숙소는 그렇다 치고 만약에 가게 되면 어디 들리고 싶은 그런 곳 있어.
segment_audio\09_08_032598_211022_SD_seg014.wav,나는 가평하면 사실 남이섬이 생각나는데 남이섬은 강원도 춘천으로 생각되기도 하더라고. 그래서 어떻게 해야 가평으로 좋은 곳을 갈지도 조금 고민이네.
